time,ultrasonic,pressure
43833020,116.26,1023.00
43840835,116.30,1023.00
43844284,116.28,1023.00
43850010,116.15,1023.00
43851388,115.97,1023.00
43856412,116.18,1023.00
43859177,116.05,1023.00
43862609,116.24,1023.00
43866949,116.24,1023.00
43872015,116.06,1023.00
43874779,116.05,1023.00
43879820,116.17,1023.00
43884851,116.33,1023.00
43887616,116.31,1023.00
43890380,116.25,1023.00
43896107,116.27,1023.00
43903202,116.34,1023.00
43907535,116.13,1022.00
43914614,116.32,1022.00
43916694,116.19,1022.00
43923122,116.08,1023.00
43928129,115.84,1023.00
43934546,116.11,1022.00
43941625,116.26,1023.00
43948053,116.39,1022.00
43955166,116.19,1023.00
43964350,116.20,1020.00
43971463,116.23,1023.00
43977873,116.31,1022.00
43983617,116.01,1023.00
43988641,116.31,1023.00
43995052,116.15,1023.00
44000082,116.11,1023.00
44007195,116.31,1022.00
44016378,116.28,1023.00
44023543,116.37,1023.00
44030640,116.32,1023.00
44038454,116.42,1023.00
44047655,116.49,1023.00
44056840,116.39,1022.00
44060118,92.99,1023.00
44066510,115.93,1023.00
44069121,115.98,1022.00
44076901,115.90,1023.00
44080538,116.09,1023.00
44087668,115.98,1022.00
44092693,116.31,1023.00
44097032,116.01,1023.00
44103467,116.16,1023.00
44109878,116.27,1022.00
44116973,116.24,1022.00
44119738,116.20,1023.00
44127546,116.24,1023.00
44134667,116.38,1023.00
44142465,116.37,1023.00
44150999,116.52,1022.00
44156707,116.39,1023.00
44167312,116.25,1023.00
44175777,116.45,1023.00
44183558,116.22,1023.00
44189284,116.48,1022.00
44196386,116.24,1022.00
44203499,116.23,1022.00
44210595,116.41,1022.00
44218393,116.21,1023.00
44222030,116.18,1023.00
44224795,116.06,1023.00
44228244,116.17,1022.00
44233988,116.23,1023.00
44239714,116.38,1023.00
44246136,116.48,1022.00
44253249,116.41,1023.00
44261064,116.40,1023.00
44268902,116.39,1021.00
44277391,116.39,1023.00
44284487,116.43,1023.00
44290213,116.44,1023.00
44293663,116.51,1023.00
44301478,116.33,1023.00
44310662,116.35,1023.00
44317758,116.42,1020.00
44324168,116.28,1022.00
44330579,116.45,1020.00
44339746,116.35,1021.00
44348263,116.29,1023.00
44354657,116.48,1022.00
44360384,116.36,1022.00
44364554,116.28,1023.00
44372385,116.41,1023.00
44381570,116.39,1023.00
44388699,116.27,1022.00
44398585,116.44,1023.00
44407118,116.36,1023.00
44416320,116.31,1020.00
44424825,116.41,1023.00
44431253,116.48,1023.00
44440437,116.47,1023.00
44448235,116.48,1022.00
44454629,116.28,1023.00
44464532,116.35,1022.00
44473004,116.37,1023.00
44478713,116.19,1021.00
44483756,116.39,1022.00
44492289,116.27,1023.00
44500833,116.31,1021.00
44507210,116.25,1021.00
44512919,116.20,1022.00
44520734,116.43,1023.00
44524183,116.22,1023.00
44531946,116.24,1023.00
44538375,116.40,1023.00
44545487,116.29,1023.00
44551231,116.19,1023.00
44554687,116.30,1021.00
44558142,116.05,1023.00
44563167,116.17,1023.00
44566616,116.15,1023.00
44575816,116.42,1023.00
44580842,116.41,1023.00
44587252,116.40,1023.00
44594400,116.32,1023.00
44601512,116.36,1022.00
44603603,116.47,1022.00
44611384,116.22,1023.00
44617812,116.32,1023.00
44626312,116.24,1023.00
44632062,116.29,1023.00
44637789,116.45,1023.00
44643515,116.51,1023.00
44648574,116.33,1023.00
44652023,116.27,1023.00
44663998,116.35,1023.00
44673181,116.32,1023.00
44683067,116.37,1020.00
44689512,116.34,1021.00
44695946,116.18,1023.00
44703041,116.33,1023.00
44707176,116.36,1023.00
44716343,116.39,1023.00
44724878,116.42,1023.00
44733411,116.36,1023.00
44739822,116.29,1023.00
44750410,116.34,1021.00
44753363,116.49,1023.00
44759775,116.38,1022.00
44766220,116.18,1023.00
44773334,116.28,1023.00
44779060,116.46,1023.00
44786156,116.47,1022.00
44789109,116.28,1020.00
44799012,116.31,1023.00
44807512,116.42,1023.00
44815367,116.37,1023.00
44821128,116.43,1023.00
44826170,116.48,1022.00
44835359,116.49,1021.00
44841782,116.40,1022.00
44848193,116.36,1023.00
44850273,116.36,1023.00
44857385,116.52,1023.00
44865218,116.39,1023.00
44870962,116.46,1021.00
44875285,116.35,1021.00
44885890,116.41,1023.00
44891598,116.06,1023.00
44898017,116.21,1022.00
44905797,116.33,1023.00
44912893,116.23,1023.00
44920023,116.41,1022.00
44929207,116.49,1023.00
44934950,116.57,1022.00
44939291,116.40,1023.00
44949177,116.37,1023.00
44954184,116.43,1022.00
44956961,116.46,1022.00
44966812,116.46,1023.00
44973948,116.49,1022.00
44977398,116.52,1023.00
44983166,116.55,1022.00
44986615,116.48,1023.00
44992343,116.48,1023.00
44994406,116.30,1022.00
44998044,116.36,1022.00
45005157,116.39,1022.00
45012955,116.51,1023.00
45015719,116.37,1022.00
45017783,116.34,1023.00
45019863,116.37,1022.00
45024887,116.48,1023.00
45032702,116.49,1023.00
45040500,116.39,1022.00
45047665,116.31,1023.00
45052725,116.51,1023.00
45056860,116.45,1023.00
45062586,116.36,1023.00
45067645,116.53,1022.00
45071100,116.29,1023.00
45079617,116.27,1021.00
45086765,116.35,1022.00
45092491,116.31,1020.00
45100973,116.46,1023.00
45110140,116.50,1023.00
45113573,116.31,1023.00
45122021,116.45,1023.00
45129141,116.38,1022.00
45138992,116.34,1023.00
45148176,116.43,1023.00
45156641,116.44,1022.00
45159406,116.51,1023.00
45170004,116.35,1023.00
45176416,116.33,1023.00
45182159,116.33,1023.00
45189272,116.40,1023.00
45192038,116.59,1023.00
45198467,116.48,1023.00
45202790,116.61,1020.00
45207815,116.44,1023.00
45210602,116.49,1023.00
45214925,116.49,1022.00
45219968,116.50,1021.00
45228449,116.37,1023.00
45235562,116.19,1023.00
45241991,116.37,1023.00
45244755,116.46,1023.00
45253940,116.48,1022.00
45260385,116.47,1023.00
45268183,116.39,1023.00
45275324,116.60,1021.00
45281735,116.51,1023.00
45283115,116.51,1023.00
45289526,116.47,1022.00
45294592,116.50,1023.00
45300335,116.52,1022.00
45302398,116.60,1023.00
45310214,116.53,1022.00
45314553,116.38,1022.00
45321632,116.57,1022.00
45323702,116.60,1023.00
45330814,116.59,1023.00
45337209,116.57,1023.00
45345007,116.58,1023.00
45353489,116.59,1023.00
45359918,116.69,1022.00
45364265,116.60,1023.00
45367727,116.59,1023.00
45376893,116.61,1023.00
45379848,116.56,1023.00
45385609,116.58,1022.00
45389059,116.65,1023.00
45396874,116.58,1022.00
45401008,116.60,1022.00
45408840,116.51,1021.00
45416621,116.19,1023.00
45420978,116.46,1023.00
45426020,116.46,1023.00
45430377,116.55,1023.00
45436788,116.55,1023.00
45443247,116.54,1022.00
45450377,116.54,1020.00
45456104,116.53,1023.00
45460444,116.46,1023.00
45466165,116.47,1023.00
45473312,116.46,1023.00
45479757,116.47,1023.00
45484783,116.48,1023.00
45491896,116.70,1023.00
45499009,116.63,1023.00
45508895,116.65,1023.00
45515324,116.57,1021.00
45520373,116.69,1022.00
45526767,116.53,1023.00
45535969,116.46,1023.00
45543784,116.37,1023.00
45548809,116.66,1023.00
45554536,116.64,1023.00
45561649,116.61,1023.00
45570149,116.53,1022.00
45577964,116.67,1023.00
45580050,116.56,1023.00
45587859,116.61,1023.00
45595657,116.53,1021.00
45599107,116.42,1022.00
45604833,116.70,1023.00
45613340,116.57,1023.00
45619734,116.65,1023.00
45627532,116.55,1023.00
45634663,116.57,1023.00
45640407,116.59,1023.00
45646116,116.55,1022.00
45655986,116.68,1022.00
45663082,116.55,1023.00
45668107,116.30,1023.00
45676590,116.67,1023.00
45685089,116.65,1022.00
45692219,116.54,1020.00
45702832,116.58,1020.00
45712729,116.54,1023.00
45717788,116.60,1022.00
45727714,116.55,1023.00
45734775,116.47,1023.00
45742590,116.51,1023.00
45749669,116.37,1023.00
45756817,116.51,1023.00
45762543,116.30,1023.00
45769639,116.37,1023.00
45775383,116.52,1023.00
45783883,116.65,1023.00
45790979,116.62,1023.00
45794617,116.43,1023.00
45799666,116.45,1023.00
45810254,116.62,1023.00
45816015,116.64,1022.00
45821040,116.62,1023.00
45829557,116.65,1022.00
45837399,116.55,1023.00
45843828,116.66,1023.00
45848168,116.48,1023.00
45857335,116.53,1023.00
45867204,116.68,1021.00
45874306,116.67,1023.00
45882771,116.67,1022.00
45890576,116.60,1023.00
45898357,116.63,1022.00
45907558,116.52,1022.00
45916023,116.68,1023.00
45923805,116.48,1023.00
45933708,116.72,1023.00
45940838,116.70,1023.00
45948637,116.72,1023.00
45957136,116.52,1020.00
45959884,116.63,1022.00
45964920,116.52,1023.00
45972034,116.65,1023.00
45976168,116.71,1023.00
45983967,116.74,1023.00
45990385,116.73,1023.00
45998148,116.64,1023.00
46003859,116.71,1023.00
46011673,116.76,1023.00
46018086,116.61,1022.00
46025183,116.63,1023.00
46030909,116.59,1023.00
46038023,116.58,1022.00
46046505,116.71,1022.00
46052917,116.71,1023.00
46059312,116.61,1023.00
46067127,116.69,1021.00
46075668,116.48,1022.00
46081388,116.49,1023.00
46088501,116.45,1023.00
46094896,116.47,1023.00
46104080,116.40,1023.00
46111894,116.49,1020.00
46117621,116.54,1023.00
46126120,116.51,1023.00
46131145,116.46,1022.00
46138242,116.64,1022.00
46144653,116.46,1023.00
46151783,116.55,1023.00
46159564,116.52,1023.00
46163223,116.49,1023.00
46168272,116.55,1023.00
46173297,116.59,1023.00
46179007,116.69,1022.00
46185418,116.66,1022.00
46193884,116.64,1023.00
46201710,116.47,1022.00
46209525,116.57,1022.00
46219428,116.55,1023.00
46226558,116.40,1023.00
46232952,116.49,1023.00
46238696,116.40,1022.00
46246511,116.54,1022.00
46252964,116.70,1021.00
46255729,116.37,1020.00
46261422,116.71,1023.00
46265556,116.67,1022.00
46271968,116.58,1020.00
46279783,116.67,1022.00
46286195,116.72,1023.00
46294734,116.43,1020.00
46303251,116.47,1022.00
46308961,116.67,1022.00
46316759,116.70,1023.00
46323198,116.55,1023.00
46332400,116.72,1023.00
46338777,116.67,1022.00
46348003,116.54,1022.00
46357187,116.49,1023.00
46361322,116.60,1023.00
46367048,116.70,1023.00
46374145,116.55,1022.00
46379872,116.66,1021.00
46388388,116.68,1022.00
46396186,116.65,1023.00
46404019,116.69,1023.00
46407469,116.72,1023.00
46415985,116.72,1023.00
46425153,116.69,1022.00
46435063,116.53,1022.00
46442878,116.68,1023.00
46449289,116.54,1023.00
46457823,116.54,1023.00
46464936,116.55,1021.00
46472033,116.64,1023.00
46481884,116.47,1023.00
46489681,116.56,1021.00
46497445,116.43,1022.00
46504559,116.72,1023.00
46512374,116.62,1023.00
46517416,116.71,1023.00
46525882,116.50,1022.00
46533680,116.55,1021.00
46537342,116.47,1023.00
46545140,116.58,1021.00
46552253,116.64,1022.00
46558648,116.68,1022.00
46566446,116.72,1023.00
46574243,116.66,1021.00
46581368,116.51,1023.00
46589149,116.68,1023.00
46597637,116.56,1023.00
46605434,116.55,1021.00
46613232,116.66,1023.00
46615997,116.55,1022.00
46623135,116.71,1023.00
46629547,116.68,1023.00
46635975,116.68,1023.00
46643072,116.49,1022.00
46645836,116.35,1021.00
46652933,116.52,1023.00
46660045,116.58,1022.00
46667142,116.61,1023.00
46671481,116.66,1023.00
46679964,116.67,1020.00
46687797,116.60,1022.00
46695606,116.53,1022.00
46699740,116.47,1023.00
46708908,116.66,1021.00
46716045,116.65,1022.00
46721771,116.63,1023.00
46729552,116.56,1023.00
46735951,116.39,1021.00
46742345,116.69,1022.00
46748758,116.55,1023.00
46757958,116.54,1023.00
46760723,116.52,1022.00
46767134,116.39,1023.00
46774949,116.61,1023.00
46782765,116.55,1023.00
46791247,116.56,1023.00
46797682,116.25,1021.00
46804779,116.56,1023.00
46812621,116.44,1020.00
46816071,116.67,1021.00
46824571,116.67,1023.00
46833054,116.64,1023.00
46840167,116.66,1022.00
46842933,116.68,1023.00
46851432,116.69,1021.00
46854882,116.68,1023.00
46862681,116.76,1022.00
46866136,116.48,1023.00
46871178,116.78,1023.00
46876905,116.44,1022.00
46882673,116.49,1023.00
46890487,116.53,1023.00
46897567,116.69,1023.00
46902592,116.57,1021.00
46910391,116.72,1023.00
46913823,116.74,1023.00
46920981,116.61,1023.00
46926708,116.64,1021.00
46936594,116.62,1022.00
46941601,116.36,1022.00
46950084,116.70,1022.00
46955811,116.69,1023.00
46965704,116.67,1023.00
46972801,116.66,1023.00
46979932,116.67,1023.00
46987011,116.65,1023.00
46994808,116.54,1023.00
47003309,116.60,1022.00
47009726,116.58,1023.00
47016822,116.64,1023.00
47021864,116.78,1023.00
47027609,116.76,1022.00
47029672,116.79,1023.00
47037465,116.85,1023.00
47040915,116.72,1023.00
47043680,116.77,1023.00
47045785,116.75,1021.00
47048534,116.68,1023.00
47052874,116.74,1023.00
47060689,116.67,1023.00
47068487,116.58,1022.00
47071937,116.78,1023.00
47074000,116.62,1023.00
47082501,116.75,1022.00
47089596,116.72,1021.00
47096710,116.58,1022.00
47103138,116.48,1022.00
47108848,116.68,1023.00
47115289,116.63,1023.00
47120999,116.50,1023.00
47127404,116.71,1023.00
47135203,116.79,1022.00
47141614,116.72,1021.00
47147324,116.79,1022.00
47153035,116.77,1023.00
47163606,116.73,1023.00
47167739,116.48,1022.00
47173449,116.71,1022.00
47182617,116.76,1023.00
47186752,116.73,1023.00
47190886,116.77,1023.00
47199386,116.73,1023.00
47202861,116.73,1023.00
47205625,116.80,1023.00
47211353,116.77,1023.00
47215332,93.22,1023.00
47217395,116.49,1022.00
47221358,81.62,1021.00
47223278,116.71,1023.00
47228976,116.77,1023.00
47236774,116.71,1023.00
47244555,116.70,1023.00
47248878,116.59,1023.00
47253903,116.56,1023.00
47261024,116.50,1023.00
47268804,116.72,1023.00
47277356,116.67,1023.00
47287259,116.69,1023.00
47293705,116.72,1023.00
47298748,116.70,1022.00
47305193,116.68,1023.00
47312992,116.71,1023.00
47320088,116.66,1022.00
47328571,116.68,1021.00
47338457,116.55,1023.00
47341890,116.64,1023.00
47347628,116.77,1022.00
47353337,116.70,1023.00
47359072,116.68,1021.00
47366208,116.81,1020.00
47373989,116.74,1020.00
47379699,116.90,1023.00
47385426,116.74,1022.00
47388876,116.82,1021.00
47395305,116.78,1022.00
47401717,116.79,1022.00
47409515,116.73,1021.00
47416611,116.61,1023.00
47420044,116.77,1023.00
47423476,116.78,1022.00
47430615,116.69,1022.00
47436307,116.66,1022.00
47442719,116.87,1023.00
47449843,116.73,1023.00
47456272,116.66,1023.00
47459722,116.54,1023.00
47464079,116.71,1022.00
47471877,116.61,1021.00
47473957,116.61,1023.00
47478298,116.51,1023.00
47484064,116.45,1021.00
47491161,116.64,1022.00
47497555,116.75,1023.00
47503967,116.53,1022.00
47510385,116.68,1023.00
47515411,116.77,1021.00
47518843,116.71,1023.00
47525975,116.69,1023.00
47533071,116.73,1023.00
47537412,116.79,1020.00
47540873,116.82,1022.00
47548705,116.69,1023.00
47552840,116.89,1023.00
47560655,116.69,1023.00
47567067,116.73,1023.00
47572794,116.80,1023.00
47579196,116.77,1023.00
47586994,116.74,1021.00
47592721,116.72,1023.00
47597729,116.80,1023.00
47604814,116.69,1020.00
47611208,116.53,1023.00
47619040,116.73,1023.00
47627540,116.70,1020.00
47635304,116.76,1023.00
47643102,116.58,1021.00
47648829,116.75,1023.00
47654539,116.75,1023.00
47660961,116.67,1021.00
47663727,116.78,1022.00
47667202,116.76,1023.00
47672226,116.71,1022.00
47678672,116.84,1023.00
47685067,116.69,1022.00
47693533,116.68,1023.00
47700646,116.72,1023.00
47707760,116.72,1023.00
47711210,116.77,1022.00
47717621,116.79,1023.00
47724034,116.68,1021.00
47729059,116.81,1022.00
47734093,116.72,1023.00
47739828,116.79,1023.00
47746239,116.86,1022.00
47753319,116.72,1023.00
47761812,116.64,1023.00
47771031,116.66,1022.00
47779531,116.63,1022.00
47782981,116.77,1021.00
47789410,116.65,1023.00
47797926,116.70,1022.00
47805040,116.65,1023.00
47811435,116.76,1022.00
47816460,116.74,1023.00
47821502,116.80,1022.00
47830002,116.84,1022.00
47835052,116.70,1020.00
47839376,116.74,1023.00
47844383,116.75,1023.00
47850813,116.75,1021.00
47856523,116.76,1022.00
47863624,116.71,1023.00
47869360,116.51,1023.00
47879229,116.62,1023.00
47887712,116.61,1023.00
47893422,116.74,1023.00
47899131,116.67,1023.00
47905525,116.66,1023.00
47913382,116.60,1022.00
47921899,116.62,1022.00
47929064,116.56,1023.00
47934790,116.63,1023.00
47941185,116.61,1023.00
47949684,116.45,1023.00
47957448,116.34,1023.00
47965930,116.48,1023.00
47974430,116.57,1023.00
47982245,116.73,1021.00
47992115,116.69,1023.00
47997139,116.79,1023.00
48004264,116.61,1023.00
48010659,116.86,1023.00
48016416,116.72,1023.00
48023512,116.77,1023.00
48032012,116.77,1020.00
48034760,116.91,1023.00
48039101,116.65,1023.00
48044126,116.74,1023.00
48051239,116.77,1023.00
48058336,116.67,1023.00
48064748,116.83,1020.00
48069773,116.81,1022.00
48076150,116.75,1023.00
48084651,116.61,1023.00
48088809,116.73,1021.00
48094554,116.89,1022.00
48097302,116.90,1023.00
48101654,116.78,1022.00
48110171,116.55,1023.00
48114305,116.59,1023.00
48122103,116.71,1023.00
48131954,116.55,1023.00
48139758,116.84,1023.00
48144081,116.71,1023.00
48152564,116.79,1023.00
48159713,116.60,1022.00
48169581,116.78,1023.00
48179450,116.78,1022.00
48182241,116.78,1023.00
48187266,116.53,1023.00
48194362,116.80,1021.00
48197812,116.85,1023.00
48206997,116.62,1023.00
48214127,116.75,1023.00
48221925,116.64,1022.00
48224702,116.80,1023.00
48231798,116.72,1023.00
48239613,116.81,1023.00
48246692,116.78,1023.00
48254508,116.70,1021.00
48261663,116.66,1023.00
48264411,116.79,1023.00
48270138,116.81,1023.00
48276555,116.82,1023.00
48282266,116.81,1022.00
48285716,116.67,1023.00
48291408,116.70,1022.00
48297821,116.75,1021.00
48300568,116.60,1023.00
48307682,116.61,1023.00
48315480,116.73,1023.00
48320505,116.87,1021.00
48326226,116.78,1022.00
48332604,116.88,1023.00
48336061,116.88,1023.00
48341788,116.84,1023.00
48349587,116.81,1023.00
48356683,116.90,1020.00
48363780,116.91,1023.00
48369507,116.81,1023.00
48377305,116.84,1021.00
48387191,116.81,1023.00
48392901,116.91,1022.00
48400004,116.72,1023.00
48409873,116.84,1023.00
48412638,116.83,1023.00
48419075,116.90,1023.00
48425486,116.75,1023.00
48431898,116.80,1022.00
48438321,116.76,1023.00
48444048,116.81,1020.00
48452548,116.85,1021.00
48459662,116.64,1023.00
48467442,116.92,1023.00
48474539,117.00,1022.00
48475918,116.83,1023.00
48483733,116.67,1023.00
48489444,116.87,1023.00
48495171,116.69,1023.00
48498604,116.83,1023.00
48507094,116.90,1023.00
48512821,116.87,1023.00
48519233,116.74,1023.00
48524275,116.72,1023.00
48531394,116.74,1021.00
48535529,116.80,1022.00
48538277,116.74,1022.00
48546103,116.80,1023.00
48553183,116.77,1021.00
48555758,93.34,1023.00
48560766,116.72,1020.00
48567863,116.51,1021.00
48575668,116.69,1023.00
48583465,116.71,1022.00
48589175,116.75,1023.00
48595605,116.79,1023.00
48602016,116.87,1023.00
48609113,116.74,1023.00
48615507,116.71,1023.00
48623323,116.82,1023.00
48626088,116.92,1023.00
48631097,116.76,1021.00
48633863,116.91,1021.00
48638887,116.89,1023.00
48647405,116.92,1022.00
48654501,116.67,1023.00
48661621,116.92,1022.00
48670824,116.78,1023.00
48676550,116.89,1023.00
48683664,116.82,1023.00
48690076,116.58,1023.00
48696487,116.90,1021.00
48703602,116.89,1022.00
48710031,116.82,1023.00
48715057,116.77,1023.00
48720766,116.90,1021.00
48727160,116.77,1022.00
48735661,116.75,1023.00
48743449,116.98,1023.00
48750563,116.75,1023.00
48753995,116.65,1023.00
48759689,116.92,1022.00
48766795,116.78,1022.00
48773892,116.95,1023.00
48782374,116.85,1021.00
48790178,116.74,1023.00
48797995,116.91,1023.00
48805792,116.77,1022.00
48809242,116.90,1023.00
48815637,116.83,1023.00
48822733,116.79,1023.00
48831901,116.85,1022.00
48837636,116.83,1023.00
48842644,116.78,1023.00
48849723,116.81,1023.00
48855433,116.76,1021.00
48862564,116.86,1023.00
48867606,116.85,1022.00
48876089,116.85,1023.00
48881827,116.87,1023.00
48888941,116.84,1020.00
48892375,116.91,1021.00
48899471,116.91,1021.00
48905900,116.90,1021.00
48914440,116.85,1023.00
48922244,116.88,1022.00
48929357,116.86,1023.00
48935067,116.90,1021.00
48941496,116.68,1023.00
48944262,116.65,1023.00
48949971,116.81,1023.00
48953422,116.95,1023.00
48956872,116.87,1023.00
48963267,116.99,1023.00
48969011,116.89,1022.00
48972444,116.97,1023.00
48978171,116.91,1020.00
48983892,116.92,1021.00
48988052,116.89,1023.00
48992186,116.74,1023.00
48999300,116.76,1023.00
49007064,116.88,1022.00
49014880,116.93,1022.00
49022660,116.82,1023.00
49028387,116.77,1023.00
49031837,116.75,1023.00
49038272,116.79,1023.00
49043999,116.85,1023.00
49051832,116.79,1022.00
49058244,116.81,1023.00
49064012,116.99,1022.00
49068354,116.95,1023.00
49074766,116.94,1022.00
49081863,116.85,1022.00
49090374,116.83,1022.00
49096067,116.78,1022.00
49103864,116.79,1023.00
49109575,116.92,1023.00
49116689,116.87,1023.00
49119436,116.75,1023.00
49122887,116.88,1023.00
49127228,116.75,1021.00
49134992,116.93,1023.00
49142071,116.95,1023.00
49148490,116.95,1023.00
49154235,116.97,1023.00
49159985,116.93,1022.00
49165045,116.90,1022.00
49172827,116.97,1023.00
49179238,116.99,1022.00
49185633,116.89,1023.00
49193442,116.72,1023.00
49195524,116.80,1023.00
49199163,116.94,1022.00
49204890,116.83,1022.00
49210600,116.87,1023.00
49214074,116.90,1021.00
49222557,116.87,1021.00
49229654,116.95,1023.00
49237435,116.90,1022.00
49243847,116.95,1022.00
49250961,116.82,1023.00
49258759,116.99,1022.00
49265171,117.05,1023.00
49273671,116.92,1022.00
49276437,116.91,1023.00
49284236,117.02,1023.00
49291330,117.12,1022.00
49298479,116.91,1022.00
49307674,117.05,1023.00
49313385,116.98,1023.00
49321190,116.93,1023.00
49325325,117.00,1023.00
49333842,117.01,1023.00
49335222,117.00,1023.00
49340966,116.94,1022.00
49344417,117.00,1023.00
49349426,116.86,1023.00
49355170,116.91,1021.00
49360898,116.84,1023.00
49363662,116.86,1023.00
49370777,116.97,1023.00
49376528,116.95,1023.00
49381571,116.94,1023.00
49387298,116.92,1023.00
49393026,116.89,1022.00
49399420,116.98,1021.00
49407236,117.06,1023.00
49417122,117.08,1023.00
49422148,117.01,1023.00
49426471,116.92,1023.00
49432200,117.11,1023.00
49438595,116.96,1021.00
49449183,116.83,1023.00
49455594,116.87,1023.00
49461989,116.81,1023.00
49467716,116.82,1023.00
49472765,116.91,1022.00
49481232,116.89,1023.00
49485555,116.91,1023.00
49491950,116.82,1023.00
49494716,117.03,1020.00
49501830,116.98,1023.00
49508943,116.96,1023.00
49515350,116.85,1023.00
49522429,117.00,1023.00
49528122,116.86,1022.00
49536628,116.87,1023.00
49543748,117.11,1023.00
49550160,117.10,1023.00
49555906,117.04,1023.00
49564389,117.12,1021.00
49570835,117.10,1023.00
49577247,117.02,1023.00
49584361,117.01,1022.00
49590791,117.09,1023.00
49598572,116.97,1021.00
49604282,117.12,1023.00
49607733,117.07,1022.00
49614829,117.13,1023.00
49621241,117.02,1023.00
49627636,117.15,1023.00
49634779,117.10,1023.00
49646058,116.94,1023.00
49655928,117.05,1023.00
49663025,116.95,1023.00
49669437,116.78,1023.00
49676584,117.14,1023.00
49684406,116.95,1023.00
49689449,116.94,1023.00
49698634,117.12,1023.00
49707819,116.97,1023.00
49714898,117.11,1023.00
49722731,116.95,1023.00
49729202,117.05,1022.00
49736315,117.13,1022.00
49743447,117.06,1023.00
49750543,117.05,1023.00
49757657,117.01,1023.00
49764765,117.09,1023.00
49772563,117.12,1022.00
49781063,117.04,1022.00
49785198,117.08,1022.00
49793698,117.13,1022.00
49800813,116.97,1021.00
49809980,117.06,1021.00
49818480,116.80,1023.00
49824225,116.87,1023.00
49832765,116.98,1023.00
49837798,116.89,1023.00
49840564,117.00,1022.00
49849064,116.99,1023.00
49851829,117.03,1023.00
49858241,117.03,1023.00
49864636,116.99,1023.00
49871066,116.95,1023.00
49878909,117.11,1022.00
49888112,117.10,1023.00
49891563,117.09,1023.00
49898694,117.10,1023.00
49905813,116.99,1023.00
49911524,117.02,1023.00
49917953,117.10,1023.00
49925751,117.01,1023.00
49934234,117.07,1023.00
49940664,117.10,1021.00
49944799,117.11,1021.00
49953984,116.88,1023.00
49959694,116.95,1021.00
49962465,117.00,1022.00
49968158,117.00,1023.00
49975957,117.01,1022.00
49983790,116.97,1023.00
49990938,117.02,1023.00
49996659,117.17,1020.00
49999432,117.13,1023.00
50006530,117.10,1022.00
50013626,117.03,1023.00
50019336,116.91,1023.00
50026432,116.75,1023.00
50031458,116.93,1023.00
50039274,116.93,1021.00
50045685,116.87,1023.00
50053467,117.12,1023.00
50061283,116.90,1022.00
50064049,116.89,1023.00
50070484,116.89,1023.00
50076913,117.06,1022.00
50082624,117.17,1023.00
50087672,117.05,1023.00
50093400,117.05,1022.00
50101192,117.07,1023.00
50105517,117.12,1023.00
50114017,117.07,1023.00
50122500,117.13,1022.00
50130315,116.91,1023.00
50136026,117.09,1023.00
50141051,116.89,1023.00
50147446,117.14,1023.00
50156614,117.02,1023.00
50163026,117.04,1023.00
50169462,117.12,1023.00
50171543,117.10,1023.00
50176552,116.91,1023.00
50179317,117.02,1022.00
50187835,116.86,1023.00
50194932,116.98,1020.00
50200659,116.98,1022.00
50207773,116.87,1022.00
50213478,117.17,1021.00
50219908,116.69,1023.00
50226320,117.04,1023.00
50232738,116.88,1023.00
50236189,117.00,1023.00
50243303,116.98,1021.00
50249766,116.93,1021.00
50258232,116.82,1023.00
50265312,116.89,1023.00
50271039,117.07,1023.00
50278889,117.12,1022.00
50286688,117.16,1023.00
50293784,117.07,1023.00
50303653,116.99,1023.00
50312137,117.11,1020.00
50318566,117.14,1022.00
50324294,117.01,1023.00
50332138,116.93,1023.00
50337890,117.10,1023.00
50345706,117.20,1022.00
50349363,117.14,1023.00
50355088,117.13,1023.00
50362184,117.16,1021.00
50367194,117.14,1023.00
50370643,117.20,1023.00
50374284,117.19,1022.00
50380695,116.98,1023.00
50385722,117.16,1023.00
50388470,117.18,1023.00
50393503,117.25,1023.00
50396953,117.16,1023.00
50404752,117.16,1021.00
50411164,117.11,1023.00
50417594,117.16,1022.00
50424709,117.12,1023.00
50431851,117.13,1021.00
50436859,117.15,1023.00
50441885,117.18,1023.00
50445319,117.12,1023.00
50451063,117.11,1023.00
50459547,116.96,1023.00
50468064,117.00,1023.00
50475184,117.11,1023.00
50480928,116.89,1023.00
50485978,117.17,1020.00
50493075,117.16,1023.00
50499470,117.16,1023.00
50503794,117.19,1023.00
50509521,117.08,1022.00
50518022,117.03,1023.00
50525820,117.05,1021.00
50532917,117.17,1021.00
50537954,117.06,1022.00
50541429,117.06,1023.00
50548543,117.06,1023.00
50554955,117.06,1022.00
50560684,117.04,1022.00
50565709,117.08,1023.00
50574192,116.93,1022.00
50577642,117.11,1023.00
50585441,117.17,1023.00
50588892,116.84,1021.00
50594608,117.15,1023.00
50602405,117.14,1023.00
50609520,117.19,1020.00
50617319,117.04,1023.00
50623046,117.20,1023.00
50629458,117.07,1023.00
50634485,117.16,1023.00
50641582,117.09,1023.00
50646642,117.13,1023.00
50652336,117.17,1023.00
50659450,117.18,1023.00
50665845,117.21,1023.00
50671591,117.20,1023.00
50674357,116.99,1022.00
50679383,117.20,1021.00
50682832,117.22,1023.00
50689947,117.14,1021.00
50692028,117.08,1023.00
50700553,117.07,1022.00
